Time (ms),motor.iabc.a,motor.apiData.velocityReference,motor.idq.q
0.648,2049,10500,2303
0.649,2225,10500,2331
0.65,2297,10500,2322
0.651,2241,10500,2240
0.652,2273,10500,2323
0.653,2121,10500,2256
0.654,1953,10500,2186
0.655,1881,10500,2282
0.656,1753,10500,2352
0.657,1449,10500,2238
0.658,1137,10500,2283
0.659,809,10500,2315
0.66,417,10500,2230
0.661,177,10500,2301
0.662,-143,10500,2216
0.663,-407,10500,2261
0.664,-759,10500,2307
0.665,-1135,10500,2282
0.666,-1399,10500,2243
0.667,-1695,10500,2262
0.668,-1895,10500,2250
0.669,-1999,10500,2227
0.67,-2095,10500,2228
0.671,-2247,10500,2294
0.672,-2287,10500,2287
0.673,-2231,10500,2253
0.674,-2119,10500,2214
0.675,-2023,10500,2219
0.676,-1935,10500,2260
0.677,-1783,10500,2268
0.678,-1527,10500,2222
0.679,-1231,10500,2239
0.68,-863,10500,2237
0.681,-511,10500,2224
0.682,-199,10500,2252
0.683,41,10500,2273
0.684,305,10500,2287
0.685,641,10500,2285
0.686,985,10500,2308
0.687,1305,10500,2330
0.6880000000000001,1617,10500,2282
0.6890000000000001,1841,10500,2261
0.6900000000000001,2009,10500,2294
0.6910000000000001,2153,10500,2328
0.6920000000000001,2249,10500,2318
0.6930000000000001,2313,10500,2317
0.6940000000000001,2241,10500,2246
0.6950000000000001,2177,10500,2240
0.6960000000000001,2065,10500,2260
0.6970000000000001,1913,10500,2201
0.6980000000000001,1809,10500,2252
0.6990000000000001,1689,10500,2375
0.7000000000000001,1353,10500,2244
0.7010000000000001,1057,10500,2335
0.7020000000000001,649,10500,2254
0.7030000000000001,345,10500,2296
0.704,105,10500,2347
0.705,-167,10500,2331
0.706,-479,10500,2413
0.707,-847,10500,2392
0.708,-1215,10500,2323
0.709,-1551,10500,2309
0.71,-1807,10500,2323
0.711,-1887,10500,2258
0.712,-2063,10500,2277
0.713,-2191,10500,2290
0.714,-2263,10500,2292
0.715,-2295,10500,2295
0.716,-2199,10500,2240
0.717,-2103,10500,2228
0.718,-2071,10500,2327
0.719,-1903,10500,2277
0.72,-1727,10500,2268
0.721,-1511,10500,2322
0.722,-1127,10500,2244
0.723,-783,10500,2277
0.724,-415,10500,2240
0.725,-127,10500,2280
0.726,137,10500,2268
0.727,401,10500,2275
0.728,737,10500,2304
0.729,1137,10500,2301
0.73,1457,10500,2320
0.731,1705,10500,2272
0.732,1913,10500,2292
0.733,2017,10500,2298
0.734,2185,10500,2334
0.735,2273,10500,2323
0.736,2329,10500,2329
0.737,2273,10500,2299
0.738,2185,10500,2287
0.739,2097,10500,2329
0.74,1905,10500,2229
0.741,1841,10500,2356
0.742,1561,10500,2258
0.743,1289,10500,2305
0.744,969,10500,2376
0.745,561,10500,2289
0.746,273,10500,2347
0.747,25,10500,2363
0.748,-335,10500,2291
0.749,-655,10500,2369
0.75,-959,10500,2392
0.751,-1335,10500,2316
0.752,-1583,10500,2338
0.753,-1855,10500,2304
0.754,-1967,10500,2254
0.755,-2087,10500,2256
0.756,-2263,10500,2329
0.757,-2271,10500,2284
0.758,-2255,10500,2261
0.759,-2167,10500,2229
0.76,-2095,10500,2258
0.761,-1975,10500,2246
0.762,-1831,10500,2240
0.763,-1679,10500,2333
0.764,-1359,10500,2267
0.765,-1007,10500,2263
0.766,-615,10500,2209
0.767,-287,10500,2219
0.768,-7,10500,2207
0.769,233,10500,2238
0.77,553,10500,2249
0.771,865,10500,2340
0.772,1225,10500,2310
0.773,1553,10500,2290
0.774,1777,10500,2289
0.775,1961,10500,2309
0.776,2105,10500,2337
0.777,2177,10500,2313
0.778,2273,10500,2306
0.779,2281,10500,2280
0.78,2289,10500,2337
0.781,2081,10500,2225
0.782,1969,10500,2221
0.783,1881,10500,2256
0.784,1777,10500,2379
0.785,1465,10500,2256
0.786,1177,10500,2339
0.787,833,10500,2363
0.788,449,10500,2292
0.789,185,10500,2325
0.79,-95,10500,2324
0.791,-383,10500,2388
0.792,-791,10500,2327
0.793,-1103,10500,2324
0.794,-1447,10500,2273
0.795,-1727,10500,2323
0.796,-1847,10500,2232
0.797,-1999,10500,2243
0.798,-2143,10500,2267
0.799,-2239,10500,2279
0.8,-2231,10500,2232
0.801,-2191,10500,2212
0.802,-2127,10500,2218
0.803,-1999,10500,2196
0.804,-1903,10500,2223
0.805,-1743,10500,2210
0.806,-1599,10500,2349
0.807,-1271,10500,2327
0.808,-847,10500,2248
0.809,-511,10500,2269
0.81,-207,10500,2304
0.811,49,10500,2305
0.812,297,10500,2335
0.8130000000000001,649,10500,2318
0.8140000000000001,1025,10500,2313
0.8150000000000001,1401,10500,2302
0.8160000000000001,1665,10500,2282
0.8170000000000001,1881,10500,2312
0.8180000000000001,2057,10500,2340
0.8190000000000001,2169,10500,2342
0.8200000000000001,2289,10500,2351
0.8210000000000001,2313,10500,2320
0.8220000000000001,2305,10500,2315
0.8230000000000001,2193,10500,2277
0.8240000000000001,2097,10500,2288
0.8250000000000001,1953,10500,2261
0.8260000000000001,1857,10500,2324
0.8270000000000001,1601,10500,2243
0.8280000000000001,1345,10500,2295
0.8290000000000001,1009,10500,2322
0.8300000000000001,649,10500,2326
0.8310000000000001,305,10500,2305
0.8320000000000001,25,10500,2243
0.833,-247,10500,2321
0.834,-535,10500,2349
0.835,-895,10500,2350
0.836,-1239,10500,2300
0.837,-1559,10500,2319
0.838,-1799,10500,2292
0.839,-1943,10500,2269
0.84,-2039,10500,2248
0.841,-2215,10500,2308
0.842,-2295,10500,2312
0.843,-2295,10500,2297
0.844,-2207,10500,2257
0.845,-2143,10500,2295
0.846,-2039,10500,2312
0.847,-1863,10500,2251
0.848,-1759,10500,2346
0.849,-1463,10500,2342
0.85,-1103,10500,2317
0.851,-695,10500,2252
0.852,-343,10500,2241
0.853,-95,10500,2288
0.854,145,10500,2299
0.855,481,10500,2282
0.856,833,10500,2347
0.857,1169,10500,2308
0.858,1473,10500,2302
0.859,1761,10500,2275
0.86,1929,10500,2312
0.861,2089,10500,2335
0.862,2177,10500,2310
0.863,2281,10500,2317
0.864,2313,10500,2313
0.865,2281,10500,2317
0.866,2097,10500,2217
0.867,2017,10500,2263
0.868,1913,10500,2273
0.869,1729,10500,2258
0.87,1505,10500,2300
0.871,1225,10500,2341
0.872,865,10500,2315
0.873,505,10500,2335
0.874,233,10500,2338
0.875,-79,10500,2305
0.876,-367,10500,2368
0.877,-687,10500,2401
0.878,-1047,10500,2367
0.879,-1431,10500,2343
0.88,-1735,10500,2369
0.881,-1871,10500,2297
0.882,-2039,10500,2294
0.883,-2175,10500,2326
0.884,-2279,10500,2336
0.885,-2295,10500,2299
0.886,-2255,10500,2265
0.887,-2207,10500,2288
0.888,-2071,10500,2249
0.889,-1959,10500,2265
0.89,-1807,10500,2244
0.891,-1671,10500,2396
0.892,-1335,10500,2355
0.893,-927,10500,2280
0.894,-551,10500,2273
0.895,-255,10500,2328
0.896,25,10500,2301
0.897,257,10500,2345
0.898,577,10500,2329
0.899,977,10500,2335
0.9,1345,10500,2326
0.901,1641,10500,2287
0.902,1849,10500,2315
0.903,2049,10500,2335
0.904,2145,10500,2344
0.905,2257,10500,2334
0.906,2321,10500,2336
0.907,2329,10500,2334
0.908,2233,10500,2302
0.909,2121,10500,2296
0.91,2009,10500,2302
0.911,1905,10500,2351
0.912,1657,10500,2281
0.913,1425,10500,2350
0.914,1081,10500,2350
0.915,721,10500,2369
0.916,337,10500,2263
0.917,57,10500,2290
0.918,-175,10500,2374
0.919,-479,10500,2396
0.92,-815,10500,2415
0.921,-1215,10500,2347
0.922,-1559,10500,2346
0.923,-1767,10500,2308
0.924,-1935,10500,2274
0.925,-2063,10500,2288
0.926,-2215,10500,2327
0.927,-2303,10500,2324
0.928,-2295,10500,2295
0.929,-2231,10500,2270
0.93,-2135,10500,2261
0.931,-2015,10500,2250
0.932,-1903,10500,2277
0.933,-1695,10500,2244
0.934,-1479,10500,2294
0.935,-1127,10500,2259
0.936,-759,10500,2273
0.937,-423,10500,2310
0.9380000000000001,-95,10500,2278
0.9390000000000001,129,10500,2299
0.9400000000000001,425,10500,2293
0.9410000000000001,777,10500,2357
0.9420000000000001,1121,10500,2365
0.9430000000000001,1457,10500,2305
0.9440000000000001,1737,10500,2303
0.9450000000000001,1961,10500,2342
0.9460000000000001,2105,10500,2362
0.9470000000000001,2217,10500,2357
0.9480000000000001,2329,10500,2368
0.9490000000000001,2305,10500,2306
0.9500000000000001,2297,10500,2320
0.9510000000000001,2113,10500,2215
0.9520000000000001,2041,10500,2266
0.9530000000000001,1977,10500,2351
0.9540000000000001,1769,10500,2297
0.9550000000000001,1513,10500,2267
0.9560000000000001,1329,10500,2430
0.9570000000000001,889,10500,2285
0.9580000000000001,529,10500,2309
0.9590000000000001,273,10500,2384
0.96,-47,10500,2286
0.961,-295,10500,2424
0.962,-647,10500,2403
0.963,-1039,10500,2351
0.964,-1407,10500,2316
0.965,-1711,10500,2329
0.966,-1815,10500,2244
0.967,-1967,10500,2259
0.968,-2119,10500,2278
0.969,-2207,10500,2276
0.97,-2279,10500,2282
0.971,-2247,10500,2261
0.972,-2175,10500,2264
0.973,-2111,10500,2316
0.974,-1959,10500,2265
0.975,-1791,10500,2231
0.976,-1639,10500,2320
0.977,-1303,10500,2291
0.978,-943,10500,2287
0.979,-583,10500,2300
0.98,-271,10500,2339
0.981,25,10500,2301
0.982,273,10500,2283
0.983,585,10500,2354
0.984,993,10500,2325
0.985,1345,10500,2357
0.986,1625,10500,2317
0.987,1865,10500,2321
0.988,1977,10500,2341
0.989,2161,10500,2355
0.99,2257,10500,2339
0.991,2345,10500,2356
0.992,2313,10500,2320
0.993,2209,10500,2272
0.994,2129,10500,2319
0.995,1969,10500,2243
0.996,1881,10500,2335
0.997,1641,10500,2243
0.998,1377,10500,2292
0.999,1081,10500,2375
1.0,665,10500,2286
1.0010000000000001,369,10500,2351
1.002,97,10500,2361
1.0030000000000001,-207,10500,2312
1.004,-503,10500,2369
1.0050000000000001,-863,10500,2372
1.006,-1231,10500,2324
1.0070000000000001,-1519,10500,2344
1.008,-1799,10500,2303
1.0090000000000001,-1943,10500,2254
1.01,-2063,10500,2258
1.0110000000000001,-2247,10500,2332
1.012,-2287,10500,2308
1.0130000000000001,-2295,10500,2296
1.014,-2215,10500,2261
1.0150000000000001,-2143,10500,2283
1.016,-2015,10500,2258
1.0170000000000001,-1903,10500,2287
1.018,-1687,10500,2247
1.0190000000000001,-1455,10500,2311
1.02,-1103,10500,2284
1.0210000000000001,-727,10500,2297
1.022,-391,10500,2313
1.0230000000000001,-79,10500,2287
1.024,153,10500,2314
1.025,465,10500,2287
1.026,817,10500,2384
1.027,1153,10500,2356
1.028,1465,10500,2322
1.029,1761,10500,2294
1.03,1977,10500,2331
1.031,2081,10500,2330
1.032,2257,10500,2354
1.033,2273,10500,2309
1.034,2337,10500,2337
1.035,2289,10500,2327
1.036,2113,10500,2244
1.037,2009,10500,2258
1.038,1905,10500,2299
1.039,1761,10500,2324
1.04,1521,10500,2339
1.041,1217,10500,2372
1.042,825,10500,2304
1.043,481,10500,2316
1.044,169,10500,2323
1.045,-87,10500,2319
1.046,-399,10500,2410
1.047,-687,10500,2461
1.048,-1079,10500,2381
1.049,-1447,10500,2353
1.05,-1799,10500,2358
1.051,-1935,10500,2284
1.052,-2039,10500,2307
1.053,-2159,10500,2307
1.054,-2319,10500,2358
1.055,-2319,10500,2320
1.056,-2295,10500,2319
1.057,-2191,10500,2280
1.058,-2111,10500,2328
1.059,-1967,10500,2297
1.06,-1807,10500,2289
1.061,-1607,10500,2330
1.062,-1279,10500,2327
1.063,-863,10500,2229
1.064,-495,10500,2247
1.065,-167,10500,2267
1.066,57,10500,2310
1.067,337,10500,2283
1.068,713,10500,2294
1.069,1065,10500,2335
1.07,1433,10500,2328
1.071,1657,10500,2293
1.072,1881,10500,2319
1.073,2057,10500,2354
1.074,2177,10500,2361
1.075,2265,10500,2339
1.076,2321,10500,2328
1.077,2361,10500,2374
1.078,2225,10500,2313
1.079,2089,10500,2286
1.08,2001,10500,2321
1.081,1865,10500,2350
1.082,1625,10500,2316
1.083,1345,10500,2333
1.084,1001,10500,2355
1.085,641,10500,2319
1.086,305,10500,2350
1.087,33,10500,2378
1.088,-215,10500,2426
1.089,-543,10500,2453
1.09,-919,10500,2431
1.091,-1319,10500,2337
1.092,-1639,10500,2352
1.093,-1839,10500,2315
1.094,-1975,10500,2282
1.095,-2087,10500,2292
1.096,-2239,10500,2334
1.097,-2311,10500,2323
1.098,-2311,10500,2317
1.099,-2223,10500,2286
1.1,-2119,10500,2282
1.101,-2007,10500,2288
1.102,-1871,10500,2275
1.103,-1631,10500,2214
1.104,-1367,10500,2268
1.105,-1023,10500,2271
1.106,-663,10500,2286
1.107,-335,10500,2318
1.108,-55,10500,2319
1.109,217,10500,2310
1.11,529,10500,2292
1.111,905,10500,2369
1.112,1233,10500,2357
1.113,1529,10500,2328
1.114,1801,10500,2316
1.115,1977,10500,2337
1.116,2161,10500,2378
1.117,2257,10500,2361
1.118,2377,10500,2392
1.119,2369,10500,2371
1.12,2289,10500,2331
1.121,2097,10500,2245
1.122,1977,10500,2234
1.123,1905,10500,2298
1.124,1785,10500,2412
1.125,1449,10500,2295
1.1260000000000001,1161,10500,2387
1.127,753,10500,2317
1.1280000000000001,425,10500,2355
1.129,145,10500,2354
1.1300000000000001,-119,10500,2347
1.131,-447,10500,2399
1.1320000000000001,-799,10500,2393
1.133,-1183,10500,2331
1.1340000000000001,-1527,10500,2310
1.135,-1775,10500,2329
1.1360000000000001,-1887,10500,2259
1.137,-2031,10500,2264
1.1380000000000001,-2183,10500,2292
1.139,-2263,10500,2295
1.1400000000000001,-2295,10500,2295
1.141,-2215,10500,2251
1.1420000000000001,-2119,10500,2237
1.143,-2071,10500,2327
1.1440000000000001,-1919,10500,2285
1.145,-1719,10500,2266
1.1460000000000001,-1535,10500,2355
1.147,-1159,10500,2300
1.1480000000000001,-783,10500,2311
1.149,-431,10500,2289
1.1500000000000001,-127,10500,2317
1.151,145,10500,2300
1.1520000000000001,425,10500,2311
1.153,753,10500,2370
1.154,1169,10500,2340
1.155,1481,10500,2382
1.156,1737,10500,2328
1.157,1953,10500,2338
1.158,2057,10500,2331
1.159,2233,10500,2372
1.16,2321,10500,2364
1.161,2369,10500,2367
1.162,2321,10500,2351
1.163,2193,10500,2318
1.164,2033,10500,2273
1.165,1929,10500,2286
1.166,1785,10500,2334
1.167,1521,10500,2311
1.168,1193,10500,2292
1.169,817,10500,2287
1.17,497,10500,2320
1.171,185,10500,2307
1.172,-47,10500,2359
1.173,-319,10500,2395
1.174,-703,10500,2371
1.175,-1087,10500,2365
1.176,-1423,10500,2297
1.177,-1735,10500,2298
1.178,-1927,10500,2297
1.179,-2015,10500,2279
1.18,-2087,10500,2244
1.181,-2239,10500,2300
1.182,-2303,10500,2305
1.183,-2223,10500,2236
1.184,-2151,10500,2242
1.185,-2071,10500,2275
1.186,-1975,10500,2311
1.187,-1823,10500,2349
1.188,-1575,10500,2323
1.189,-1287,10500,2367
1.19,-911,10500,2350
1.191,-519,10500,2293
1.192,-215,10500,2338
1.193,65,10500,2324
1.194,377,10500,2294
1.195,665,10500,2339
1.196,1017,10500,2379
1.197,1409,10500,2326
1.198,1673,10500,2325
1.199,1897,10500,2315
1.2,2065,10500,2332
1.201,2209,10500,2375
1.202,2289,10500,2351
1.203,2361,10500,2361
1.204,2265,10500,2280
1.205,2193,10500,2286
1.206,2097,10500,2328
1.207,1937,10500,2242
1.208,1793,10500,2285
1.209,1657,10500,2399
1.21,1289,10500,2282
1.211,985,10500,2358
1.212,585,10500,2309
1.213,281,10500,2353
1.214,17,10500,2396
1.215,-295,10500,2372
1.216,-599,10500,2462
1.217,-991,10500,2423
1.218,-1375,10500,2357
1.219,-1687,10500,2346
1.22,-1911,10500,2357
1.221,-1991,10500,2310
1.222,-2135,10500,2317
1.223,-2255,10500,2328
1.224,-2319,10500,2329
1.225,-2327,10500,2336
1.226,-2223,10500,2301
1.227,-2103,10500,2278
1.228,-2055,10500,2370
1.229,-1871,10500,2313
1.23,-1655,10500,2305
1.231,-1359,10500,2327
1.232,-967,10500,2267
1.233,-599,10500,2277
1.234,-271,10500,2274
1.235,-7,10500,2282
1.236,281,10500,2299
1.237,585,10500,2310
1.238,929,10500,2331
1.239,1329,10500,2310
1.24,1625,10500,2324
1.241,1825,10500,2264
1.242,1985,10500,2299
1.243,2129,10500,2322
1.244,2225,10500,2315
1.245,2265,10500,2277
1.246,2217,10500,2224
1.247,2177,10500,2256
1.248,2065,10500,2264
1.249,1905,10500,2210
1.25,1777,10500,2232
1.2510000000000001,1617,10500,2281
1.252,1329,10500,2293
1.2530000000000001,945,10500,2220
1.254,601,10500,2233
1.2550000000000001,313,10500,2284
1.256,73,10500,2263
1.2570000000000001,-255,10500,2243
1.258,-567,10500,2284
1.2590000000000001,-943,10500,2252
1.26,-1327,10500,2239
1.2610000000000001,-1535,10500,2125
1.262,-1775,10500,2152
1.2630000000000001,-1887,10500,2149
1.264,-1959,10500,2122
1.2650000000000001,-2023,10500,2083
1.266,-2071,10500,2075
1.2670000000000001,-2071,10500,2085
1.268,-1927,10500,1999
1.2690000000000001,-1839,10500,2027
1.27,-1735,10500,2019
1.2710000000000001,-1639,10500,2103
1.272,-1391,10500,2108
1.2730000000000001,-1047,10500,2028
1.274,-711,10500,2048
1.2750000000000001,-375,10500,2056
1.276,-111,10500,2012
1.2770000000000001,113,10500,2040
1.278,369,10500,2050
1.2790000000000001,713,10500,2057
1.28,1065,10500,2037
1.281,1361,10500,2003
1.282,1617,10500,2022
1.283,1705,10500,2033
1.284,1833,10500,2039
1.285,1913,10500,2016
1.286,1969,10500,1995
1.287,2009,10500,2012
1.288,1921,10500,1986
1.289,1769,10500,1928
1.29,1689,10500,1951
1.291,1577,10500,1947
1.292,1393,10500,1966
1.293,1129,10500,1940
1.294,801,10500,1950
1.295,505,10500,1985
1.296,217,10500,1905
1.297,-31,10500,1861
1.298,-287,10500,1918
1.299,-559,10500,1941
1.3,-911,10500,1940
1.301,-1175,10500,1843
1.302,-1423,10500,1849
1.303,-1567,10500,1848
1.304,-1615,10500,1801
1.305,-1679,10500,1773
1.306,-1775,10500,1797
1.307,-1799,10500,1800
1.308,-1695,10500,1732
1.309,-1615,10500,1728
1.31,-1559,10500,1784
1.311,-1439,10500,1757
1.312,-1279,10500,1795
1.313,-999,10500,1746
1.314,-719,10500,1815
1.315,-423,10500,1857
1.316,-135,10500,1723
1.317,65,10500,1706
1.318,289,10500,1756
1.319,577,10500,1764
1.32,873,10500,1789
1.321,1137,10500,1745
1.322,1361,10500,1769
1.323,1449,10500,1759
1.324,1593,10500,1763
1.325,1673,10500,1745
1.326,1745,10500,1756
1.327,1713,10500,1719
1.328,1625,10500,1684
1.329,1545,10500,1705
1.33,1393,10500,1610
1.331,1321,10500,1676
1.332,1105,10500,1599
1.333,857,10500,1604
1.334,577,10500,1650
1.335,321,10500,1677
1.336,105,10500,1628
1.337,-87,10500,1626
1.338,-319,10500,1622
1.339,-623,10500,1607
1.34,-895,10500,1622
1.341,-1071,10500,1544
1.342,-1255,10500,1551
1.343,-1351,10500,1552
1.344,-1391,10500,1517
1.345,-1471,10500,1513
1.346,-1519,10500,1520
1.347,-1487,10500,1501
1.348,-1447,10500,1541
1.349,-1367,10500,1545
1.35,-1247,10500,1511
1.351,-1199,10500,1610
1.352,-927,10500,1513
1.353,-647,10500,1504
1.354,-327,10500,1430
1.355,-119,10500,1490
1.356,49,10500,1474
1.357,217,10500,1457
1.358,489,10500,1435
1.359,761,10500,1460
1.36,1017,10500,1466
1.361,1137,10500,1436
1.362,1217,10500,1450
1.363,1345,10500,1475
1.364,1393,10500,1455
1.365,1401,10500,1409
1.366,1345,10500,1354
1.367,1321,10500,1392
1.368,1233,10500,1380
1.369,1113,10500,1335
1.37,1017,10500,1336
1.371,889,10500,1384
1.372,657,10500,1397
1.373,377,10500,1345
1.374,169,10500,1348
1.375,49,10500,1390
1.3760000000000001,-111,10500,1444
1.377,-359,10500,1400
1.3780000000000001,-631,10500,1356
1.379,-847,10500,1369
1.3800000000000001,-1063,10500,1351
1.381,-1079,10500,1277
1.3820000000000001,-1159,10500,1284
1.383,-1271,10500,1311
1.3840000000000001,-1263,10500,1270
1.385,-1271,10500,1276
1.3860000000000001,-1159,10500,1212
1.387,-1095,10500,1203
1.3880000000000001,-1055,10500,1235
1.389,-975,10500,1259
1.3900000000000001,-823,10500,1263
1.391,-543,10500,1214
1.3920000000000001,-319,10500,1245
1.393,-143,10500,1269
1.3940000000000001,49,10500,1160
1.395,161,10500,1188
1.3960000000000001,377,10500,1241
1.397,609,10500,1188
1.3980000000000001,769,10500,1199
1.399,953,10500,1197
1.4000000000000001,1033,10500,1204
1.401,1113,10500,1223
1.4020000000000001,1169,10500,1210
1.403,1161,10500,1164
1.4040000000000001,1145,10500,1155
1.405,1113,10500,1180
1.4060000000000001,953,10500,1083
1.407,889,10500,1061
1.408,841,10500,1098
1.409,737,10500,1206
1.41,529,10500,1240
1.411,281,10500,1169
1.412,89,10500,1102
1.413,-31,10500,1113
1.414,-143,10500,1143
1.415,-359,10500,1135
1.416,-607,10500,1061
1.417,-743,10500,1094
1.418,-863,10500,1052
1.419,-887,10500,999
1.42,-935,10500,995
1.421,-1007,10500,1020
1.422,-983,10500,983
1.423,-959,10500,993
1.424,-855,10500,927
1.425,-823,10500,930
1.426,-775,10500,944
1.427,-655,10500,927
1.428,-431,10500,867
1.429,-231,10500,921
1.43,-71,10500,940
1.431,17,10500,882
1.432,81,10500,911
1.433,257,10500,910
1.434,433,10500,925
1.435,625,10500,942
1.436,713,10500,907
1.437,761,10500,920
1.438,825,10500,925
1.439,913,10500,946
1.44,929,10500,930
1.441,865,10500,881
1.442,833,10500,898
1.443,761,10500,862
1.444,681,10500,827
1.445,609,10500,804
1.446,465,10500,807
1.447,289,10500,839
1.448,121,10500,845
1.449,41,10500,850
1.45,-15,10500,859
1.451,-135,10500,844
1.452,-327,10500,815
1.453,-551,10500,743
1.454,-623,10500,772
1.455,-631,10500,771
1.456,-663,10500,733
1.457,-639,10500,685
1.458,-703,10500,705
1.459,-719,10500,730
1.46,-687,10500,741
1.461,-647,10500,740
1.462,-575,10500,658
1.463,-559,10500,718
1.464,-415,10500,704
1.465,-231,10500,710
1.466,-71,10500,690
1.467,1,10500,696
1.468,97,10500,658
1.469,161,10500,688
1.47,321,10500,685
1.471,465,10500,725
1.472,577,10500,745
1.473,625,10500,758
1.474,657,10500,757
1.475,689,10500,731
1.476,729,10500,732
1.477,761,10500,771
1.478,689,10500,747
1.479,609,10500,695
1.48,593,10500,710
1.481,529,10500,683
1.482,401,10500,665
1.483,241,10500,683
1.484,105,10500,696
1.485,57,10500,731
1.486,1,10500,739
1.487,-103,10500,712
1.488,-287,10500,669
1.489,-463,10500,663
1.49,-559,10500,712
1.491,-535,10500,650
1.492,-551,10500,631
1.493,-623,10500,657
1.494,-631,10500,636
1.495,-647,10500,651
1.496,-607,10500,648
1.497,-567,10500,619
1.498,-575,10500,675
1.499,-543,10500,707
1.5,-407,10500,688
1.5010000000000001,-263,10500,715
1.502,-79,10500,669
1.5030000000000001,-39,10500,750
1.504,49,10500,645
1.5050000000000001,137,10500,651
1.506,313,10500,694
1.5070000000000001,465,10500,680
1.508,593,10500,686
1.5090000000000001,601,10500,705
1.51,641,10500,708
1.5110000000000001,681,10500,727
1.512,689,10500,695
1.5130000000000001,641,10500,645
1.514,657,10500,708
1.5150000000000001,617,10500,708
1.516,569,10500,672
1.5170000000000001,505,10500,650
1.518,417,10500,689
1.5190000000000001,289,10500,720
1.52,153,10500,753
1.5210000000000001,73,10500,732
1.522,-55,10500,648
1.5230000000000001,-135,10500,667
1.524,-279,10500,695
1.5250000000000001,-439,10500,720
1.526,-511,10500,671
1.5270000000000001,-591,10500,667
1.528,-607,10500,673
1.5290000000000001,-607,10500,649
1.53,-623,10500,628
